property_id,property_name,host_id,neighbourhood_group,room_type,price,min_nights
19902116,Beautiful & spacious Apartment in Kreuzberg,6292795,Friedrichshain-Kreuzberg,Entire home/apt,95,2
19903428,Schmuckstück im Graefekiez,18993633,Friedrichshain-Kreuzberg,Entire home/apt,45,6
19903538,Big and beautiful apartment near Mauerpark,140685978,Pankow,Entire home/apt,70,10
19904108,Room in the city I,136562176,Tempelhof - Schöneberg,Private room,30,20
19904694,"Sunny room with terrace, garden and kermit :)",6070732,Pankow,Private room,30,1
19904722,2  BIG COSY ROOMS - In Heart of Prenzlauer Berg,10331479,Pankow,Private room,95,4
19906108,Showroom royaL,10679859,Neukölln,Private room,50,3
19906935,"Schönes gemütliches WG-Zimmer, bis zu 4 Persone",140958422,Tempelhof - Schöneberg,Private room,33,2
19907397,In the center of Berlin,24009654,Friedrichshain-Kreuzberg,Entire home/apt,30,1
19907526,Huge room close to the center,2133606,Lichtenberg,Private room,30,3
19908189,In the heart of Friedrichshain,5472105,Friedrichshain-Kreuzberg,Private room,26,60
19908406,"Family friendly, comfy flat in Prenzlauer Berg!",1203444,Pankow,Entire home/apt,100,3
19908951,Eclectic Apartment with Spacious Balcony,15073896,Mitte,Entire home/apt,50,3
19909141,Beautiful Apartment in the Heart of Kreuzberg!!,8701058,Friedrichshain-Kreuzberg,Entire home/apt,100,7
19910452,"Big room in Friedrichshain, Berlin",20391171,Friedrichshain-Kreuzberg,Private room,30,2
19916998,"Beautiful, spacious room in the heart of Berlin",5472105,Friedrichshain-Kreuzberg,Private room,26,60
19917195,Quiet room in beautiful and central apartment,5472105,Friedrichshain-Kreuzberg,Private room,23,60
19917378,"Amazing room,quiet,central in beautiful apartment",5472105,Friedrichshain-Kreuzberg,Private room,23,60
19917623,Berlin Flair Living in the trendy Friedrichshain,141084339,Friedrichshain-Kreuzberg,Entire home/apt,69,2
19918368,Comfy & bright apartment at the Kurfürstendamm,141092346,Charlottenburg-Wilm.,Entire home/apt,69,2
19918652,"Sunny, bright, cozy room in Neukölln",140786334,Neukölln,Private room,40,1
19919106,Big and sunny room in the heart of Neukölln!,117446866,Neukölln,Private room,25,5
19919277,"nice and bright 20qm room near ""Freie Universität""",51497567,Steglitz - Zehlendorf,Private room,25,7
19919971,Nice room near to Mauerpark,88113953,Mitte,Private room,29,4
19920125,Cosy Studio Apartment in Reinickendorf Berlin,121023752,Reinickendorf,Entire home/apt,15,1
19921186,Cosy eclectic room for 2 in arty district Mitte,1108678,Mitte,Private room,60,3
19922061,"Cozy, Bright Room in Friendly Shared Flat!",114169868,Mitte,Private room,25,5
19922107,bequemes und ruhiges Zimmer in Kreuzberg 36,109842219,Friedrichshain-Kreuzberg,Private room,30,5
19923355,Artsy Room,55556241,Treptow - Köpenick,Private room,23,3
19924729,Music Lover Room in renovated flat (Friedrischain),68250812,Friedrichshain-Kreuzberg,Private room,18,3
19925807,"Big, sunny, central room",20837640,Mitte,Private room,30,3
19926713,"Möbeliertes 28 qm Zimmer in 3er WG, Neukölln",125198429,Neukölln,Private room,32,1
19926997,cozy apartment at Volkspark Friedrichshain,141142060,Pankow,Entire home/apt,50,5
19930472,sunny & good vibes in Berlin Neukölln,13189423,Neukölln,Private room,48,2
19931261,Your home abroad,30518151,Charlottenburg-Wilm.,Private room,80,2
19935170,Über den Dächern Berlins und dennoch mittendrin,106337589,Pankow,Entire home/apt,120,5
19935653,"Spacious, bright apartment - perfect for families!",9791910,Charlottenburg-Wilm.,Entire home/apt,150,5
19935832,Private room in cozy flat in Berlin-Kreuzberg,6955851,Friedrichshain-Kreuzberg,Private room,39,3
19937346,22 qm sunny big room near U Bhf Fehrbelliner Platz,89168947,Charlottenburg-Wilm.,Private room,20,3
19937494,Perfect room for the Berlin experience,27655277,Neukölln,Private room,25,3
19937885,Cosy 2 Bedroom  Appartement near the River Spree,32146322,Mitte,Entire home/apt,45,2
19938260,Gemütliche Altbauwohnung im zentralen Berlin,141287147,Mitte,Private room,69,2
19938985,Bright cozy room next to Görlitzer Park,34509173,Friedrichshain-Kreuzberg,Private room,30,3
19939187,Central Designed Apartment with lofted Bed,120054754,Friedrichshain-Kreuzberg,Entire home/apt,60,4
19939333,modern and bright apartment,141296842,Steglitz - Zehlendorf,Entire home/apt,60,3
19940183,Cosy room near the Tempelhofer Feld,100078590,Neukölln,Private room,30,2
19940412,Im Prenzl'Kiez,140384224,Pankow,Entire home/apt,100,2
19942005,Cozy room on Mehringdamm,108346750,Friedrichshain-Kreuzberg,Private room,27,2
19942151,Beautiful 30sqm room w/ balcony in heart of Berlin,10373864,Neukölln,Private room,60,45
19942505,Cozy and clean student-apartment in Neukölln,4372625,Neukölln,Private room,55,3
19943989,Beautiful sunny apartment in Neukölln,34539366,Neukölln,Entire home/apt,100,1
19944322,Nice and peaceful flat in Weißen See,141343216,Pankow,Entire home/apt,70,3
19944626,Bright and elegant centrally located apartment,135973285,Mitte,Entire home/apt,145,3
19944833,Big and sunny room in Neukölln,120685899,Neukölln,Private room,30,4
19945405,Sonniges Zimmer im Prenzlauer Berg,141353986,Pankow,Private room,26,1
19945640,"Herrliche, helle Altbauwohnung in Mitte",17064402,Mitte,Entire home/apt,125,5
19945991,"Cozy room in shared flat, fast downtown connection",28875193,Mitte,Private room,25,6
19946943,Denise,110756753,Charlottenburg-Wilm.,Entire home/apt,25,10
19947250,Ruhiges Zimmer mit guter Anbindung,141371385,Mitte,Private room,20,1
19947460,Cool 1 room in an apartment perfectly located.,9641799,Friedrichshain-Kreuzberg,Private room,45,6
19949568,Flat with balcony next to Tempelhof Feld,102703866,Neukölln,Entire home/apt,50,7
19950178,From Berlin With Love,39822125,Mitte,Private room,67,1
19951432,My house,4074592,Tempelhof - Schöneberg,Private room,25,3
19954670,Lovely Canal-Side Apartment,141456800,Friedrichshain-Kreuzberg,Entire home/apt,99,4
19954728,"Ruhiges Zimmer in Berlin-Zehlendorf, Nähe S-Bahn",65046030,Steglitz - Zehlendorf,Private room,18,3
19955284,"Cosy, central room with balcony",15747218,Mitte,Private room,17,3
19957026,Platz für 6 im schönen Berlin-Rudow,52026438,Neukölln,Entire home/apt,150,1
19957120,Urban Duplex,1472760,Friedrichshain-Kreuzberg,Entire home/apt,120,4
19958439,Central clean room,24620790,Charlottenburg-Wilm.,Private room,32,2
19959161,sunny cozy room in the center,141495223,Mitte,Private room,20,7
19960122,In the heart of trendy Berlin Mitte,141504091,Mitte,Private room,48,2
19960361,"Private Apt. with stylish,cosy rooms! central!",92423511,Lichtenberg,Entire home/apt,42,2
19960757,Lovely Room in a shared flat in Kreuzberg,4933038,Friedrichshain-Kreuzberg,Private room,15,13
19961235,"Luxury Penthouse with sauna, rooftop and jacuzzi",102979040,Mitte,Entire home/apt,1875,2
19962199,Maybachufer room next to the Spree,3007549,Neukölln,Private room,40,2
19963051,1 Zimmer in gemütlicher Altbauwohnung/Nähe Ku'Damm,139284492,Charlottenburg-Wilm.,Private room,45,2
19963323,Schöne Berliner Altbau Wohnung in Mitte/Wedding,61362397,Mitte,Entire home/apt,59,4
19963601,Gemütliches 2-Zimmer Apartment in Berlin,141537739,Neukölln,Entire home/apt,45,7
19964391,Beautiful 150sqm apartment in the heart of Berlin,42886938,Mitte,Entire home/apt,175,2
19964420,"Small, bright apartment for berlin discoverer!",41818828,Pankow,Entire home/apt,89,1
19964747,Cosy room near to city centre / Gemütliches Zimmer,17801617,Pankow,Private room,50,2
19965446,Zwei-Zimmer-Wohnung in der Nähe von Ostbahnhof,141555611,Friedrichshain-Kreuzberg,Entire home/apt,50,2
19967205,5 - 6 people family home in Prenzlauer Berg,5567129,Pankow,Private room,200,5
19967288,Berlin center flat // close to Kreuzberg,141569739,Tempelhof - Schöneberg,Entire home/apt,60,2
19967667,Zimmer mit Hochebene/large room with loftbed,85805636,Charlottenburg-Wilm.,Private room,17,7
19973184,Loft sous les toits Neukölln/Loft under the roof,93698703,Neukölln,Entire home/apt,54,4
19975962,Lovely flat in Neukölln - quiet yet central!,140820873,Neukölln,Shared room,45,2
19976281,DeLux. Nice & cozy flat next to Wall Memorial,10505160,Mitte,Entire home/apt,65,2
19976511,Schön und bequem,28773605,Pankow,Private room,35,1
19977266,Cozy room in the heart of Berlin (Neukölln),12592662,Neukölln,Private room,30,1
19977295,"Quiet, bright and beautiful room in Berlin",45742630,Mitte,Private room,31,1
19978514,Bright 2-room apartment in Neukölln's Körnerkiez,5950775,Neukölln,Entire home/apt,55,5
19978789,Sunny and quiet flat in Neukölln,106028828,Neukölln,Entire home/apt,90,1
19979007,"Modern Private Room near ZOB, ICC, ZOO, K'damm",136547626,Charlottenburg-Wilm.,Private room,35,1
19979065,Ruhige Wohnung in Zentral-Berlin,35273159,Tempelhof - Schöneberg,Entire home/apt,49,2
19979215,Beautiful 2 bedroom flat in Prenzauer Berg - 80m2,9010536,Pankow,Entire home/apt,70,2
19981411,Sonniges Wohnzimmer mit Vintage-Flair,68113921,Tempelhof - Schöneberg,Private room,28,1
19981719,"Eigene Terrasse, Panoramablick, separater Eingang",16719458,Tempelhof - Schöneberg,Private room,35,3
19982663,Cozy Flat In The Middle Of Berlin,141729628,Friedrichshain-Kreuzberg,Entire home/apt,43,2
19989316,Sunny Top Floor Apartment in Prenzlauer Berg,32275664,Pankow,Entire home/apt,110,14
19989476,Charmanter Altbau in Charlottenburg,141807223,Charlottenburg-Wilm.,Entire home/apt,59,2
19990218,Family friendly apartment close to Kurfürstendamm,7021592,Charlottenburg-Wilm.,Entire home/apt,120,5
19991315,Vintage Home Lounge,100257439,Friedrichshain-Kreuzberg,Entire home/apt,40,1
19992268,Cosy room in Berlin - Prenzlauer Berg,44679969,Pankow,Private room,24,14
19993184,Beautiful room in Friedrischain,7995736,Friedrichshain-Kreuzberg,Private room,22,2
19993649,Isla de Colorez,141850184,Neukölln,Private room,33,1
19993685,Nice room in Berlin,131080402,Lichtenberg,Private room,20,3
19994431,Exclusive cozy apartment with Roof Terrace,20485532,Pankow,Entire home/apt,60,3
19994657,Kuscheliges Schlafzimmer Nähe SBahnhof mit Balkon,13222267,Lichtenberg,Private room,20,1
19996415,Cosy 2 room flat in the heart of Prenzlauer Berg,19548509,Pankow,Entire home/apt,65,28
19996782,Sunny side of Berlin (Schöneberg),118949444,Tempelhof - Schöneberg,Entire home/apt,55,10
19997373,"Wonderful, big room with balcony in calm street",121510735,Mitte,Private room,20,3
19998142,Room for rent in Kudamm,100684959,Charlottenburg-Wilm.,Private room,32,5
19998604,Comfy room in urban Prenzlauer Berg,66060971,Pankow,Private room,30,2
19998880,Sweet Home with terrace in the heart of Berlin,2210962,Friedrichshain-Kreuzberg,Entire home/apt,119,7
19999243,Central bright room near Potsdamerplatz and KaDeWe,19338568,Tempelhof - Schöneberg,Private room,26,2
19999881,Artist flat in Neukölln,21207659,Neukölln,Entire home/apt,50,14
20004327,Apartment of an INTERIORDESIGNER,22219389,Charlottenburg-Wilm.,Entire home/apt,100,30
20004691,Comfy double room in typical Kreuzkölln apartment,71163783,Neukölln,Private room,40,2
20004811,Grüne Familien-Oase am Landwehrkanal (Kreuzberg),141981627,Friedrichshain-Kreuzberg,Entire home/apt,80,5
20004934,Altbauwohnung im Szeneviertel Neukölln,91730601,Neukölln,Entire home/apt,70,2
20005482,"Cozy Room in Sunny, Central Apartment",105674592,Pankow,Private room,65,14
20005541,Colourful room in the manifold Moabit,25926578,Mitte,Private room,19,14
20007058,"Cute, sunny apartment in Neukölln",4052150,Neukölln,Entire home/apt,42,7
20008641,Clary´s room,142021700,Charlottenburg-Wilm.,Private room,35,2
20008771,Maison Moncharmont- Neukölln,5109123,Neukölln,Private room,45,5
20010042,Beautiful penthouse in Prenzaluer Berg / elevator,118780530,Pankow,Entire home/apt,100,2
20010921,Urban Jungle - Big bright room,10384468,Tempelhof - Schöneberg,Private room,35,2
20010939,familyfriendly flat,58732796,Friedrichshain-Kreuzberg,Entire home/apt,129,2
20012136,Check Franz's Apartment,82607133,Friedrichshain-Kreuzberg,Private room,45,1
20012258,Cozy apartment in the heart of Berlin-Kreuzberg!,1787671,Friedrichshain-Kreuzberg,Entire home/apt,65,5
20012349,City Residenz Berlin,142066361,Reinickendorf,Entire home/apt,90,2
20012832,Grüne Oase am Landwehrkanal (Kreuzberg),141981627,Friedrichshain-Kreuzberg,Private room,30,2
20013176,"Big bright room, with balcony",107010832,Treptow - Köpenick,Private room,18,3
20018579,Cozy apartment with 2 rooms and a balcony,21135430,Mitte,Entire home/apt,62,3
20018951,Beautiful big Room in Neukölln!,5310903,Neukölln,Private room,21,4
20019130,Great room in a typical Berlin style flat,31975239,Charlottenburg-Wilm.,Private room,45,3
20019296,Small but cosy room,53239899,Mitte,Private room,20,4
20020532,Great flat in the heart of Friedrichshain,118498997,Friedrichshain-Kreuzberg,Entire home/apt,39,2
20024345,Beautiful flat in Richardkiez | Berlin - Neukölln,46359595,Neukölln,Entire home/apt,70,2
20024550,cosy room in big apartment with own bathroom,142198843,Lichtenberg,Private room,30,3
20025177,Schönes Zimmer in Friedrichshain,3380566,Friedrichshain-Kreuzberg,Private room,60,5
20025889,"Quiet apartment, Friedrichshain",112911416,Friedrichshain-Kreuzberg,Entire home/apt,55,2
20027259,nice WG-room close to famous Ku'Damm,31613861,Charlottenburg-Wilm.,Private room,20,14
20027515,Gemütliche bleibe,142225616,Pankow,Entire home/apt,30,2
20027814,Im Herzen West-Berlins zwischen Kudamm + Volkspark,142222370,Charlottenburg-Wilm.,Entire home/apt,30,2
20028451,Innovative Living in Berlin,45013931,Tempelhof - Schöneberg,Entire home/apt,90,3
20030201,"Helle, ruhige Wohnung",97228000,Marzahn - Hellersdorf,Entire home/apt,50,4
20030781,Beautiful creative space,15778598,Pankow,Private room,40,4
20032325,Central. Quiet. Fully-furnished.,142273017,Mitte,Private room,40,1
20032691,Zimmer in Wohnung in Neukölln,55739926,Neukölln,Private room,30,4
20033418,cosy one-room-apartment Prenzlauer Berg,39723042,Pankow,Entire home/apt,38,2
20033510,Appartement im Kreuzberg Bergmannkiez,142281681,Friedrichshain-Kreuzberg,Entire home/apt,52,2
20033562,welcome to the friendly and cozy heart of Berlin,16805723,Pankow,Private room,30,2
20034216,"Motorkajütboot (Hausboot)  ""Zum Glück""",53054630,Spandau,Entire home/apt,67,1
20040953,Bright 2-bed room appartment in central Berlin,45342773,Mitte,Entire home/apt,70,2
20041053,Nice cozy room in ChaBit,142361064,Charlottenburg-Wilm.,Private room,21,1
20041189,Großes Zimmer mit Balkon und mitten in Kreuzberg,29304482,Friedrichshain-Kreuzberg,Private room,30,2
20041362,"Helle Wohnung, Balkon&Loggia, Parkblick, City West",142362400,Steglitz - Zehlendorf,Entire home/apt,75,5
20041797,Central apartment in the heart of Friedrichshain,6348220,Friedrichshain-Kreuzberg,Private room,140,5
20041877,"Queen of Neukölln, the quiet sister of Kreuzberg",4691084,Neukölln,Private room,27,1
20042340,1 ROOM LOVELY KREUZBERG,24080199,Friedrichshain-Kreuzberg,Private room,40,1
20042669,2-zimmer privat Wohnung in Berlin Pankow,142370812,Pankow,Entire home/apt,30,2
20042681,Cozy room in beautiful Neukölln,4786411,Neukölln,Private room,32,3
20043316,Quiet room with private garden,24373865,Mitte,Private room,25,1
20043485,Cozy room with own balcony in hip Prenzlauer Berg,34416697,Pankow,Private room,34,14
20044454,Ruhiges Zimmer in Bergmannkiezbutze (WG),84270184,Friedrichshain-Kreuzberg,Private room,38,5
20044854,Arty friendly place near Tempelhof !,8505282,Tempelhof - Schöneberg,Private room,18,2
20045752,"Stylish apartment with Berlin charm in ""Neukölln""",142377055,Neukölln,Entire home/apt,80,2
20046910,Big guestroom with roof teracce in Schöneberg,142414903,Tempelhof - Schöneberg,Private room,22,6
20048067,Berlin Moabit,142425337,Mitte,Private room,22,7
20048414,Cosy room in Mitte,22242615,Mitte,Private room,25,5
20049027,Urlaub in Berlin? Hier! Privateroom near Central,37985163,Lichtenberg,Private room,25,3
20049431,Schönes helles Zimmer im grünen Berlin,79785320,Treptow - Köpenick,Private room,50,5
20049920,"Central, spacious, cozy in beautiful Schöneberg",95139251,Tempelhof - Schöneberg,Private room,22,1
20050793,Room in the heart of Kreuzberg for one or couple.,142453324,Friedrichshain-Kreuzberg,Private room,25,2
20051099,Mon Bijou at Fuggerstraße  in Schoeneberg,63760871,Tempelhof - Schöneberg,Private room,35,3
20052208,Großes Zimmer Ecke Friedrichshain/Prenzlauer Berg,142461888,Lichtenberg,Private room,23,11
20052396,Room in Prenzlauer Allee,17141231,Pankow,Private room,30,2
20053090,Huge 30sqm room in Friedrichshain,88865939,Friedrichshain-Kreuzberg,Private room,28,2
20059003,"Quietly enjoyment, house with garden (Pankow)",142546566,Pankow,Entire home/apt,68,5
20059171,Cozy & central apartment with balcony; 5min to CC,142413593,Mitte,Entire home/apt,59,2
20059937,*Cozy 1 bedroom apartment in Prenzlauer Berg*,33485640,Pankow,Entire home/apt,55,3
20061309,Apartment in the heart of Berlin Mitte,3919293,Mitte,Private room,50,3
20061785,cozy apartment close to the city center,58083600,Friedrichshain-Kreuzberg,Private room,25,10
20062316,Small cosy room with high sleeper bed in Mitte,142575003,Mitte,Private room,18,4
20062827,Lightful apartment in Neukölln,9867532,Neukölln,Private room,23,30
20062945,Gemütliches und ruhiges Zimmer in Bln -Lichtenberg,142577838,Lichtenberg,Private room,39,2
20062985,Two Rooms in Bright Loft-Like Flat in Kreuzberg,18771546,Friedrichshain-Kreuzberg,Private room,65,3
20063060,Sunny Place in Berlin <3,142580525,Pankow,Entire home/apt,80,1
20063073,"Studio Apartement in Mariannenplatz, Kreuzberg",65014731,Friedrichshain-Kreuzberg,Entire home/apt,40,4
20063249,Wunderschöne Altbauwohnung in Berlin,142582404,Tempelhof - Schöneberg,Private room,18,7
20063374,Gemütliche Wohnung mitten in Kreuzberg,47120698,Friedrichshain-Kreuzberg,Entire home/apt,42,2
